1629488229, 57.0
1629488230, 45.0
1629488232, 40.6
1629488233, 40.9
1629488234, 41.5
1629488235, 40.6
1629488236, 56.0
1629488237, 74.5
1629488238, 62.5
1629488239, 42.3
1629488240, 40.9
1629488241, 41.0
1629488242, 42.6
1629488244, 42.2
1629488245, 49.6
1629488246, 44.4
1629488247, 40.8
1629488248, 40.5
1629488249, 40.9
1629488250, 40.9
1629488251, 40.9
1629488253, 41.3
1629488254, 70.7
1629488255, 51.8
1629488256, 51.5
1629488257, 51.8
1629488258, 49.7
1629488259, 41.1
1629488260, 53.2
1629488261, 40.8
1629488262, 42.5
1629488263, 69.7
1629488265, 65.0
1629488266, 46.2
